Time_h,Tech_rep,Bio_rep,Donor_OD,Recipient_OD,Transconjugant_OD
6.162162162,2,3,0.159869108,0.177851949,0.149074074
6.486486486,2,3,0.161016706,0.181584835,0.1517826
6.810810811,2,3,0.165083314,0.184550113,0.152389362
7.135135135,2,3,0.163861375,0.185170002,0.152343305
7.459459459,2,3,0.16395304,0.189561339,0.154866095
7.783783784,2,3,0.165827132,0.192341044,0.15413112
8.108108108,2,3,0.166829917,0.196492297,0.156382631
8.432432432,2,3,0.172701472,0.198204504,0.156146589
8.756756757,2,3,0.173330492,0.198841369,0.157141986
9.081081081,2,3,0.173746186,0.202733949,0.159200727
9.405405405,2,3,0.176107809,0.205532409,0.158621386
9.72972973,2,3,0.178252165,0.209278891,0.164655331
10.05405405,2,3,0.18248622,0.212013797,0.162528926
10.37837838,2,3,0.183588108,0.212342866,0.161571932
10.7027027,2,3,0.185166509,0.217419817,0.16354458
11.02702703,2,3,0.188348957,0.220595726,0.164009091
11.35135135,2,3,0.192652556,0.224744408,0.168544071
11.67567568,2,3,0.200707736,0.227911381,0.168604297
12,2,3,0.203556846,0.228496066,0.168347639
12.32432432,2,3,0.205343906,0.234428893,0.169071692
12.64864865,2,3,0.211433377,0.237624339,0.169741592
12.97297297,2,3,0.216964178,0.242803687,0.174871712
13.2972973,2,3,0.223393107,0.24540858,0.175226179
13.62162162,2,3,0.227881621,0.246714102,0.176542943
13.94594595,2,3,0.234739266,0.252983254,0.17879469
14.27027027,2,3,0.244392711,0.256608098,0.179532392
14.59459459,2,3,0.251805028,0.261647984,0.182827416
14.91891892,2,3,0.265014999,0.265840104,0.185223062
15.24324324,2,3,0.270505855,0.266899334,0.185608096
15.56756757,2,3,0.281238913,0.27348473,0.187014467
15.89189189,2,3,0.288649066,0.276067462,0.188448213
16.21621622,2,3,0.29723272,0.280287034,0.194614614
16.54054054,2,3,0.301599964,0.285390187,0.195131707
16.86486486,2,3,0.300525547,0.286544768,0.197051321
17.18918919,2,3,0.301551455,0.292903685,0.199931835
17.51351351,2,3,0.310044395,0.295719384,0.20146142
17.83783784,2,3,0.318869877,0.302037543,0.208598749
18.16216216,2,3,0.330333437,0.303823657,0.210714121
18.48648649,2,3,0.342643864,0.305346176,0.214648633
18.81081081,2,3,0.347327131,0.310872379,0.218940455
19.13513514,2,3,0.357001852,0.31434823,0.221782791
19.45945946,2,3,0.365005649,0.318564271,0.226332457
19.78378378,2,3,0.376322936,0.321306724,0.227800468
20.10810811,2,3,0.38526137,0.322628317,0.230369721
20.43243243,2,3,0.395904987,0.328642756,0.234047093
20.75675676,2,3,0.41335922,0.331034557,0.236770725
21.08108108,2,3,0.424292417,0.334316031,0.242556209
21.40540541,2,3,0.443787064,0.338056085,0.244425999
21.72972973,2,3,0.455869588,0.338854949,0.246449156
22.05405405,2,3,0.466797537,0.345012107,0.250796237
22.37837838,2,3,0.479664453,0.347168595,0.252955118
22.7027027,2,3,0.493068457,0.350908924,0.260220029
23.02702703,2,3,0.503890812,0.355146865,0.261809309
23.35135135,2,3,0.504507584,0.355117338,0.265855712
23.67567568,2,3,0.515816975,0.361090953,0.270348767
24,2,3,0.529561142,0.36372509,0.273237465
0,3,3,0.018289732,0.015816747,0.010693837
0.324324324,3,3,0.015634988,0.019981379,0.014447216
0.648648649,3,3,0.022125675,0.028489928,0.012523115
0.972972973,3,3,0.029843815,0.042435843,0.01315132
1.297297297,3,3,0.038822269,0.061836151,0.022599805
1.621621622,3,3,0.061058612,0.087386516,0.035157511
1.945945946,3,3,0.091006768,0.107346113,0.057228763
2.27027027,3,3,0.114594793,0.126542546,0.077033808
2.594594595,3,3,0.138160716,0.137864006,0.096787515
2.918918919,3,3,0.138934381,0.143995393,0.114215042
3.243243243,3,3,0.142911962,0.147529674,0.123944386
3.567567568,3,3,0.144432549,0.149376342,0.127739594
3.891891892,3,3,0.145586888,0.153963928,0.131811131
4.216216216,3,3,0.147670224,0.155324547,0.130127834
4.540540541,3,3,0.145784063,0.154851553,0.134261591
4.864864865,3,3,0.150557888,0.15744148,0.135862117
5.189189189,3,3,0.152167698,0.159315558,0.139659059
5.513513514,3,3,0.154011217,0.165176622,0.140286
5.837837838,3,3,0.155889512,0.165576407,0.139366316
6.162162162,3,3,0.153095249,0.16624591,0.145035938
6.486486486,3,3,0.156776866,0.170035372,0.145915546
6.810810811,3,3,0.157819188,0.173180689,0.148404794
7.135135135,3,3,0.160591454,0.178609193,0.148483524
7.459459459,3,3,0.161690429,0.179961166,0.145333292
7.783783784,3,3,0.160659262,0.181936808,0.148867644
8.108108108,3,3,0.163333456,0.184307407,0.149507172
8.432432432,3,3,0.165963359,0.18713704,0.152847721
8.756756757,3,3,0.169094791,0.191992053,0.152097839
9.081081081,3,3,0.170988629,0.193543247,0.149484149
9.405405405,3,3,0.170595912,0.195823477,0.152761277
9.72972973,3,3,0.173595828,0.199264066,0.1542541
10.05405405,3,3,0.1765797,0.201826885,0.157970903
10.37837838,3,3,0.181159085,0.206616144,0.156249435
10.7027027,3,3,0.181885043,0.209401148,0.153117364
11.02702703,3,3,0.181021523,0.211466246,0.157503309
11.35135135,3,3,0.187240916,0.215807276,0.159034396
11.67567568,3,3,0.190883992,0.21837765,0.159736852
12,3,3,0.19518327,0.225326497,0.162378942
12.32432432,3,3,0.201051552,0.226399623,0.159469339
12.64864865,3,3,0.202849626,0.22920706,0.163305933
12.97297297,3,3,0.207629471,0.233098909,0.165333156
13.2972973,3,3,0.211292165,0.237646717,0.167401786
13.62162162,3,3,0.21740796,0.243417973,0.168949322
13.94594595,3,3,0.226498533,0.246610725,0.166446777
14.27027027,3,3,0.230112659,0.248955515,0.170117849
14.59459459,3,3,0.240491125,0.254292519,0.172048756
14.91891892,3,3,0.251372123,0.258730861,0.174891171
15.24324324,3,3,0.260907763,0.263755268,0.176558211
15.56756757,3,3,0.269699068,0.267852439,0.174209328
15.89189189,3,3,0.273816984,0.269570992,0.178270409
16.21621622,3,3,0.286993016,0.274847979,0.18013439
16.54054054,3,3,0.29191182,0.278820847,0.182554352
16.86486486,3,3,0.292976482,0.286453789,0.185141786
17.18918919,3,3,0.295150758,0.287717123,0.182774191
17.51351351,3,3,0.298611132,0.290293001,0.187000095
17.83783784,3,3,0.310252702,0.295018718,0.189877918
18.16216216,3,3,0.321102405,0.298402572,0.193614627
18.48648649,3,3,0.333436063,0.304822462,0.194824957
18.81081081,3,3,0.346226379,0.307506972,0.194600446
19.13513514,3,3,0.354674916,0.310256414,0.197841947
19.45945946,3,3,0.369386549,0.315416936,0.200159371
19.78378378,3,3,0.37676833,0.318116437,0.203520055
20.10810811,3,3,0.391548875,0.324374521,0.205202895
20.43243243,3,3,0.407988189,0.327321784,0.205467049
20.75675676,3,3,0.425696936,0.328266779,0.207273378
21.08108108,3,3,0.436365096,0.33256115,0.210161605
21.40540541,3,3,0.450081602,0.335791271,0.21287326
21.72972973,3,3,0.457757514,0.34264765,0.21528667
22.05405405,3,3,0.468356696,0.343842238,0.214308022
22.37837838,3,3,0.478442031,0.344314018,0.218163636
22.7027027,3,3,0.492818193,0.34850223,0.220492625
23.02702703,3,3,0.502405409,0.352271578,0.223853263
23.35135135,3,3,0.517976934,0.359465742,0.226561229
23.67567568,3,3,0.529909605,0.359914751,0.225562564
24,3,3,0.529587725,0.361611848,0.231178557
0,4,3,0.027476962,0.005958068,0.019167982
0.324324324,4,3,0.017516447,0.013804883,0.020207592
0.648648649,4,3,0.021220435,0.020682856,0.025304109
0.972972973,4,3,0.029272699,0.033122124,0.037385172
1.297297297,4,3,0.044038473,0.048743643,0.044651638
1.621621622,4,3,0.057808665,0.066676605,0.061896579
1.945945946,4,3,0.080534044,0.091267112,0.079706563
2.27027027,4,3,0.101839772,0.109243214,0.095248888
2.594594595,4,3,0.121651718,0.125466789,0.108887013
2.918918919,4,3,0.128589279,0.131689417,0.115699082
3.243243243,4,3,0.1274535,0.13117052,0.118239899
3.567567568,4,3,0.127927273,0.136295069,0.121509159
3.891891892,4,3,0.130403319,0.138960833,0.12358379
4.216216216,4,3,0.13330037,0.139766279,0.127375676
4.540540541,4,3,0.139919221,0.143570112,0.126058593
4.864864865,4,3,0.139706477,0.142073225,0.127562412
5.189189189,4,3,0.140814468,0.147589077,0.129496795
5.513513514,4,3,0.14340459,0.150067677,0.131784647
5.837837838,4,3,0.145785058,0.152841956,0.137372761
6.162162162,4,3,0.149942713,0.156757201,0.139358047
6.486486486,4,3,0.149486211,0.156564926,0.139571867
6.810810811,4,3,0.149991466,0.161825039,0.141298072
7.135135135,4,3,0.153292027,0.166238869,0.143163512
7.459459459,4,3,0.155401985,0.168881888,0.147683641
7.783783784,4,3,0.159811295,0.171701258,0.146839012
8.108108108,4,3,0.160077527,0.171196574,0.146189009
8.432432432,4,3,0.16157894,0.176293595,0.147694596
8.756756757,4,3,0.165707785,0.179774878,0.149749723
9.081081081,4,3,0.168744432,0.184020707,0.152728941
9.405405405,4,3,0.173708159,0.186107057,0.152148412
9.72972973,4,3,0.176394218,0.186253371,0.154314633
10.05405405,4,3,0.177371658,0.19157358,0.155861771
10.37837838,4,3,0.180914153,0.195066767,0.156721747
10.7027027,4,3,0.185006349,0.199649168,0.16096984
11.02702703,4,3,0.192374586,0.202521609,0.162963041
11.35135135,4,3,0.195715293,0.202573214,0.164627204
11.67567568,4,3,0.200927985,0.208379022,0.166634159
12,4,3,0.20772385,0.212866073,0.170216098
12.32432432,4,3,0.210886743,0.21927099,0.173381138
12.64864865,4,3,0.216602508,0.220780181,0.175072598
12.97297297,4,3,0.220896333,0.220745189,0.17722281
13.2972973,4,3,0.222665899,0.227125895,0.179920065
13.62162162,4,3,0.229519616,0.232031159,0.18409202
13.94594595,4,3,0.239622979,0.237725698,0.188620363
14.27027027,4,3,0.251096908,0.240414305,0.190358997
14.59459459,4,3,0.256478904,0.241037851,0.192419739
14.91891892,4,3,0.268338203,0.248391144,0.196559549
15.24324324,4,3,0.278583709,0.253358774,0.200499453
15.56756757,4,3,0.288640995,0.257495753,0.20591864
15.89189189,4,3,0.299116703,0.261694986,0.207242473
16.21621622,4,3,0.302639522,0.2623554,0.210006856
16.54054054,4,3,0.306323673,0.269190808,0.214378115
16.86486486,4,3,0.314893162,0.274084234,0.21854333
17.18918919,4,3,0.321346648,0.279145189,0.223861444
17.51351351,4,3,0.328434729,0.281714088,0.225363936
17.83783784,4,3,0.339401996,0.284755952,0.228605192
18.16216216,4,3,0.350987402,0.28915415,0.231613602
18.48648649,4,3,0.364124598,0.294072037,0.235546504
18.81081081,4,3,0.374839983,0.299866834,0.240634101
19.13513514,4,3,0.38867165,0.301983409,0.242492857
19.45945946,4,3,0.398467694,0.303534365,0.245502815
19.78378378,4,3,0.406536276,0.308802392,0.248632445
20.10810811,4,3,0.420581562,0.313165852,0.252597317
20.43243243,4,3,0.434813613,0.317637495,0.259571125
20.75675676,4,3,0.448933308,0.320802256,0.259193151
21.08108108,4,3,0.458897865,0.323226596,0.261742459
21.40540541,4,3,0.471457319,0.327685708,0.265570144
21.72972973,4,3,0.485985801,0.331757329,0.269462046
22.05405405,4,3,0.497815413,0.336136303,0.277179537
22.37837838,4,3,0.508419318,0.340028374,0.276666404
22.7027027,4,3,0.519042643,0.342699377,0.279756278
23.02702703,4,3,0.522726862,0.3472288,0.283577378
23.35135135,4,3,0.531186394,0.351706996,0.287631023
23.67567568,4,3,0.53862572,0.355674008,0.294224976
24,4,3,0.5493154,0.359384569,0.294882652
0,5,3,0.016540589,0.009663306,0.009880234
0.324324324,5,3,0.01504239,0.011503009,0.008601325
0.648648649,5,3,0.012704058,0.015911625,0.013702953
0.972972973,5,3,0.023786611,0.023896995,0.017820212
1.297297297,5,3,0.036522493,0.037994629,0.028419178
1.621621622,5,3,0.054860834,0.063172063,0.040088319
1.945945946,5,3,0.082788719,0.082020862,0.056146925
2.27027027,5,3,0.104051401,0.101874461,0.078181228
2.594594595,5,3,0.131497517,0.11723449,0.097945051
2.918918919,5,3,0.139373036,0.126842542,0.110933623
3.243243243,5,3,0.14170813,0.133068094,0.116954508
3.567567568,5,3,0.144053667,0.133385094,0.11795924
3.891891892,5,3,0.142078216,0.132477767,0.122774675
4.216216216,5,3,0.146342718,0.134808511,0.125137999
4.540540541,5,3,0.148849093,0.136859034,0.129008173
4.864864865,5,3,0.151474917,0.141481686,0.129387165
5.189189189,5,3,0.153806507,0.140506359,0.127745266
5.513513514,5,3,0.151795867,0.14197472,0.134456925
5.837837838,5,3,0.155722185,0.144505356,0.139489642
6.162162162,5,3,0.157000118,0.147650391,0.141180622
6.486486486,5,3,0.159705837,0.152817766,0.141522765
6.810810811,5,3,0.160222991,0.154595157,0.138659825
7.135135135,5,3,0.158569946,0.156675797,0.142715245
7.459459459,5,3,0.161945463,0.159790447,0.143463401
7.783783784,5,3,0.162886782,0.161994592,0.145787089
8.108108108,5,3,0.164827265,0.168703956,0.146188094
8.432432432,5,3,0.167169452,0.168148685,0.143439874
8.756756757,5,3,0.166838331,0.170253539,0.147901635
9.081081081,5,3,0.169641492,0.173449964,0.149107302
9.405405405,5,3,0.17043619,0.17605192,0.151027068
9.72972973,5,3,0.174978606,0.182012922,0.152972797
10.05405405,5,3,0.176186224,0.183025913,0.150275593
10.37837838,5,3,0.174198402,0.184959801,0.154737559
10.7027027,5,3,0.178793902,0.188468923,0.156555049
11.02702703,5,3,0.181264617,0.19188205,0.158218975
11.35135135,5,3,0.184880431,0.198296376,0.161888157
11.67567568,5,3,0.189580126,0.199565689,0.159497797
12,5,3,0.189357602,0.202824031,0.165386
12.32432432,5,3,0.195454754,0.207232799,0.16826823
12.64864865,5,3,0.196849716,0.21065941,0.170375235
12.97297297,5,3,0.202421446,0.21640303,0.173660434
13.2972973,5,3,0.204917728,0.219371036,0.172090183
13.62162162,5,3,0.206013151,0.223096082,0.17869928
13.94594595,5,3,0.215600465,0.227679022,0.182067469
14.27027027,5,3,0.220467014,0.231794492,0.18648406
14.59459459,5,3,0.226890842,0.23785036,0.188522202
14.91891892,5,3,0.235560947,0.241575644,0.188222619
15.24324324,5,3,0.239376406,0.244692711,0.194761558
15.56756757,5,3,0.242983725,0.24958843,0.198025933
15.89189189,5,3,0.248417866,0.253424107,0.200925374
16.21621622,5,3,0.254286119,0.260725928,0.205331004
16.54054054,5,3,0.261342658,0.262316703,0.206606161
16.86486486,5,3,0.263923387,0.265926504,0.212681039
17.18918919,5,3,0.269411178,0.270477149,0.216262345
17.51351351,5,3,0.270588673,0.273972351,0.219746087
17.83783784,5,3,0.283051482,0.282358796,0.224592821
18.16216216,5,3,0.290441093,0.28304468,0.22487586
18.48648649,5,3,0.295237565,0.286208116,0.231030232
18.81081081,5,3,0.305470068,0.291020754,0.23462202
19.13513514,5,3,0.309488803,0.294461192,0.239832967
19.45945946,5,3,0.317806882,0.301093345,0.241050211
19.78378378,5,3,0.332229751,0.30248108,0.241491248
20.10810811,5,3,0.341073213,0.305124882,0.246667894
20.43243243,5,3,0.352300486,0.310303648,0.250445471
20.75675676,5,3,0.360333419,0.312741639,0.252492922
21.08108108,5,3,0.372743079,0.318504879,0.256836332
21.40540541,5,3,0.390660312,0.321395575,0.257928192
21.72972973,5,3,0.396531038,0.323833321,0.262726176
22.05405405,5,3,0.407599125,0.328847136,0.266546451
22.37837838,5,3,0.41816385,0.331690029,0.270798558
22.7027027,5,3,0.429173615,0.33964661,0.273856018
23.02702703,5,3,0.434921187,0.339744149,0.273188961
23.35135135,5,3,0.442461302,0.343372126,0.280199531
23.67567568,5,3,0.457471655,0.347861637,0.283704359
24,5,3,0.47134829,0.351067925,0.287070265
0,6,3,0.0129936,0.002769635,0.014496904
0.324324324,6,3,0.012267823,0.004437545,0.013440191
0.648648649,6,3,0.019293992,0.00795932,0.014792026
0.972972973,6,3,0.025105462,0.010415626,0.019644106
1.297297297,6,3,0.035691414,0.025324058,0.028937998
1.621621622,6,3,0.054672532,0.044357885,0.042474334
1.945945946,6,3,0.082361174,0.06664644,0.063576495
2.27027027,6,3,0.110345998,0.086906041,0.082233479
2.594594595,6,3,0.130651489,0.100123165,0.099988458
2.918918919,6,3,0.1352044,0.113217743,0.111437821
3.243243243,6,3,0.137756666,0.116300856,0.117454168
3.567567568,6,3,0.139176059,0.117190934,0.123167499
3.891891892,6,3,0.14384447,0.120196971,0.123763509
4.216216216,6,3,0.14306747,0.117691036,0.12505002
4.540540541,6,3,0.145166523,0.122071599,0.126862153
4.864864865,6,3,0.148061851,0.124257552,0.128800335
5.189189189,6,3,0.149755621,0.125176049,0.133594189
5.513513514,6,3,0.153679822,0.128652345,0.136140962
5.837837838,6,3,0.153319431,0.128813628,0.139682353
6.162162162,6,3,0.153070146,0.134318484,0.14051263
6.486486486,6,3,0.154668634,0.138164072,0.141249347
6.810810811,6,3,0.156176542,0.140573508,0.144065407
7.135135135,6,3,0.160540424,0.144790774,0.144032324
7.459459459,6,3,0.159813096,0.143989945,0.14362157
7.783783784,6,3,0.159338401,0.149272113,0.144649233
8.108108108,6,3,0.162010875,0.152269372,0.146045315
8.432432432,6,3,0.164090348,0.155661621,0.149245372
8.756756757,6,3,0.168401024,0.159639963,0.148914901
9.081081081,6,3,0.168824417,0.158542321,0.149246393
9.405405405,6,3,0.168530834,0.164354501,0.150418492
9.72972973,6,3,0.172614564,0.168548863,0.15281406
10.05405405,6,3,0.173994784,0.171640578,0.156885035
10.37837838,6,3,0.177821276,0.17552994,0.155780443
10.7027027,6,3,0.178555211,0.176406982,0.156503498
11.02702703,6,3,0.179484753,0.181944015,0.158259448
11.35135135,6,3,0.184558676,0.186823013,0.161356617
11.67567568,6,3,0.188216579,0.192117442,0.164182794
12,6,3,0.194710732,0.195565154,0.166220961
12.32432432,6,3,0.195884304,0.195755087,0.167428785
12.64864865,6,3,0.196451694,0.202431478,0.169429464
12.97297297,6,3,0.202148459,0.207532437,0.172762949
13.2972973,6,3,0.204022908,0.211837474,0.17709824
13.62162162,6,3,0.211755081,0.217971921,0.179552772
13.94594595,6,3,0.217231958,0.219205018,0.18178138
14.27027027,6,3,0.220274618,0.226006821,0.184610031
14.59459459,6,3,0.226648206,0.231024283,0.188392952
14.91891892,6,3,0.233720704,0.236972211,0.194594547
15.24324324,6,3,0.24330603,0.243252256,0.197033844
15.56756757,6,3,0.244851371,0.243944044,0.199190345
15.89189189,6,3,0.249226752,0.250459804,0.203001734
16.21621622,6,3,0.256676433,0.255217589,0.207262355
16.54054054,6,3,0.264020251,0.260823661,0.214845516
16.86486486,6,3,0.274157919,0.266682778,0.217046092
17.18918919,6,3,0.276976746,0.267677876,0.219974226
17.51351351,6,3,0.277483015,0.273953903,0.223433966
17.83783784,6,3,0.290480795,0.279963596,0.22914963
18.16216216,6,3,0.297809726,0.285747991,0.233235271
18.48648649,6,3,0.309978833,0.28956822,0.236638155
18.81081081,6,3,0.316423979,0.292588169,0.239006257
19.13513514,6,3,0.319221723,0.296936871,0.241831492
19.45945946,6,3,0.332099449,0.301721298,0.245742127
19.78378378,6,3,0.343628014,0.305620315,0.252292601
20.10810811,6,3,0.358159456,0.31112556,0.253276904
20.43243243,6,3,0.367368191,0.314848342,0.255864642
20.75675676,6,3,0.373399234,0.318810846,0.258588917
21.08108108,6,3,0.387287415,0.323662907,0.262693989
21.40540541,6,3,0.402377539,0.328144671,0.266874501
21.72972973,6,3,0.413196146,0.333258256,0.270422109
22.05405405,6,3,0.423461058,0.335110063,0.273755701
22.37837838,6,3,0.433677792,0.340954137,0.276899061
22.7027027,6,3,0.448763306,0.345856404,0.280970987
23.02702703,6,3,0.455999312,0.350066392,0.287669113
23.35135135,6,3,0.471581121,0.355735032,0.290003338
23.67567568,6,3,0.479538304,0.356333901,0.292270383
24,6,3,0.489026367,0.362569904,0.295515411
